seed,trial,x0_m,y0_m,x1_m,y1_m,force_target_N,force_mean_N,force_std_N,force_min_N,force_max_N,duration_s,sample_hz,dt_s,samples,ou_theta,ou_sigma,ou_initial_std
3558970860,1,0.14139849165961996,-0.03206832827653561,0.04771920967867718,0.11670361898622914,3.527010340554501,3.2567351676200635,1.2147198933775578,1.0229866426055003,5.7100847444258935,3.874370926173692,50.0,0.02,195,2.5,2.5,1.0
3558970860,2,0.07239033638950698,-0.10259882532241715,-0.09375344955906492,0.09822043509708309,8.443403938308478,9.509363462205215,0.9182355540029361,7.359294186006409,11.289226091972397,3.4067335570053876,50.0,0.02,172,2.5,2.5,1.0
3558970860,3,-0.08555188637679807,-0.010172604104019073,-0.01743104260955633,0.06832554912771793,14.542506467665653,14.462891251052806,1.383282513793248,11.888279246384815,17.243331763120057,4.4453023556961035,50.0,0.02,224,2.5,2.5,1.0
3558970860,4,-0.0012579308073079054,-0.1413004578857631,-0.09094597780086358,0.1484354684500601,6.24546742704274,5.754170423531139,0.7802462003487398,3.793675661953766,7.759049627231275,3.4447537156502355,50.0,0.02,174,2.5,2.5,1.0
3558970860,5,-0.06975361830035431,-0.0716532168841817,-0.13246590074353895,-0.10827337634464866,25.395306126394736,24.897872127997033,1.3195085176865151,22.229520619134586,27.725198817729268,2.2740213639334588,50.0,0.02,115,2.5,2.5,1.0
3558970860,6,0.13652640581854694,0.08388928518277342,0.1367203033563227,-0.09288130210546168,4.721591855238538,4.41531050971734,0.6748994260536906,2.321870223485249,6.711691958345961,2.673104228642393,50.0,0.02,135,2.5,2.5,1.0
3558970860,7,0.029495204582924983,0.00939392623372648,0.03449886388955398,0.07884407321543244,0.13377786878614573,0.7323562753346206,0.729227314043961,0.0,2.69920221278453,2.9364246188850194,50.0,0.02,148,2.5,2.5,1.0
3558970860,8,-0.1379515294811173,-0.004830479030643708,-0.09816899517374347,0.03303049082146814,13.554045621611152,13.798216022142398,0.7692783267299599,11.548196142594113,15.59392105221309,4.7393856667603185,50.0,0.02,238,2.5,2.5,1.0
3558970860,9,-0.006028343833223149,-0.0506304745579344,-0.002007042417770777,0.03597380187199253,14.11993173788923,13.37479390362227,0.7531250752974029,11.97623895797054,14.912934812779547,1.1325474209312527,50.0,0.02,58,2.5,2.5,1.0
3558970860,10,-0.05940828525319533,-0.003683851976195307,-0.03495865526686513,-0.08837218941594965,0.32710496763500463,0.9662396610475159,0.7640907865859822,0.0,3.5222525259741277,4.614505678207234,50.0,0.02,232,2.5,2.5,1.0
