seed,trial,x0_m,y0_m,x1_m,y1_m,force_target_N,force_mean_N,force_std_N,force_min_N,force_max_N,duration_s,sample_hz,dt_s,samples,ou_theta,ou_sigma,ou_initial_std
464982520,1,-0.0513021935500558,0.014118369264476849,0.05452671921439939,0.04876969269913836,4.9838975513374475,5.533834641227771,1.2362366718216424,2.8240261108298084,8.01531998541295,4.889102610608874,50.0,0.02,246,2.5,2.5,1.0
464982520,2,-0.08109954314422342,0.0009422945197027077,0.0907798284698236,0.0016861430857657567,10.118488347835612,10.475752309921196,0.9122131113566935,8.304457048616243,12.467099152753523,3.168913328713888,50.0,0.02,160,2.5,2.5,1.0
464982520,3,-0.04499318780387654,-0.13420870780845198,0.03665154254005301,0.10162671198050308,15.013630202105006,15.690027062446763,0.981744719425399,13.044741655738628,17.661685114576965,2.4585738574744047,50.0,0.02,124,2.5,2.5,1.0
464982520,4,0.09603798811670189,0.009106719594805524,-0.126327398593951,-0.03389312924849859,5.371706582621821,5.657874622534512,0.9132824658784775,4.130452931034243,8.31240839650465,1.5609376722942545,50.0,0.02,80,2.5,2.5,1.0
464982520,5,-0.13421149277080213,0.07031437539134144,0.07564807968027593,-0.04190422344948082,16.18021480218172,16.450783524668463,0.8414341343105604,14.137846752924071,18.24134773560227,3.296487593129007,50.0,0.02,166,2.5,2.5,1.0
464982520,6,0.1358493219613547,-0.1091713027932506,-0.13030099047193647,0.025707035985866628,13.58408810030711,13.001704658169501,0.8410160629684127,11.296056859831284,14.646343586841462,1.2936165920027127,50.0,0.02,66,2.5,2.5,1.0
464982520,7,-0.10780355274388173,0.00012228521167467754,-0.007901114373487478,0.0665120202090971,19.274963940604206,19.33658996821998,0.7826941131721347,17.48656801073154,20.790277793142206,1.3302013983841658,50.0,0.02,68,2.5,2.5,1.0
464982520,8,0.037784884201377655,-0.06877624648070974,-0.005904137079079441,0.03483521261765457,8.97807227246917,8.56711079031642,0.8229541336457064,6.936724667004447,10.464175244093273,3.7520837198890056,50.0,0.02,189,2.5,2.5,1.0
464982520,9,-0.06846189407629633,0.12425222370604452,0.06367294638346299,-0.028042758169439186,25.634019699287713,25.250719140398473,0.5452329927641411,24.368999245788146,26.328198513015604,1.1640491823604515,50.0,0.02,60,2.5,2.5,1.0
464982520,10,0.14513686008866425,0.11042007184558131,0.1098727281186255,-0.10035906531826942,12.514389112618177,12.640286511055443,0.7220238535459003,10.816014633448274,14.646131569234042,3.4469423881980714,50.0,0.02,174,2.5,2.5,1.0
