seed,trial,x0_m,y0_m,x1_m,y1_m,force_target_N,force_mean_N,force_std_N,force_min_N,force_max_N,duration_s,sample_hz,dt_s,samples,ou_theta,ou_sigma,ou_initial_std
3958701568,1,-0.05813012011003624,-0.05858782647129729,0.09787749551250027,0.022444602340338266,9.320674680529514,9.368296721294664,0.839237129683597,7.869844639649888,12.139595098250801,3.502843728276326,50.0,0.02,177,2.5,2.5,1.0
3958701568,2,0.1425806420557638,0.06887648655975143,-0.0874498839929415,-0.09137011126265504,7.6953170951660965,7.865375905858401,0.8264750574494136,6.016284341397608,9.921884062753053,4.38354481946911,50.0,0.02,221,2.5,2.5,1.0
3958701568,3,0.09275470519644924,0.007423756796196973,-0.03202126285597323,0.08602702444126634,21.492043651521875,21.525851791009007,0.717245592130071,19.915763949858164,23.28287737067525,3.973995395098063,50.0,0.02,200,2.5,2.5,1.0
3958701568,4,-0.08299891550628312,0.12961255765361776,0.030667107841035768,-0.1351743368057078,7.795137578322649,6.829792908591349,1.0642332480170458,4.472192931222059,9.567175169854668,4.151335889945989,50.0,0.02,209,2.5,2.5,1.0
3958701568,5,0.08387419587542441,-0.03624748532965169,0.12983080520407222,-0.13680842071972318,29.033048176135512,28.99289923802223,0.5868128610394658,27.674755798057607,30.0,1.6192074744840879,50.0,0.02,82,2.5,2.5,1.0
3958701568,6,0.07596217865143676,0.11067693127676761,0.09627232855666182,-0.058033905128131696,24.04011093383543,24.267999659648698,0.8279635543863689,21.797863109390597,26.02125104589922,2.8995066042363367,50.0,0.02,146,2.5,2.5,1.0
3958701568,7,0.045979035021946224,0.07474990455539571,-0.1483406183963559,0.1291065638391589,9.496058570119128,9.516192780096992,0.7394402979387841,7.0971259152411434,11.323089833644802,4.343181356190723,50.0,0.02,219,2.5,2.5,1.0
3958701568,8,0.08296561718344622,-0.02494127166667448,-0.09285406650456837,0.06248156983496311,0.8218047545262241,1.3260455353970284,0.910905221199472,0.0,2.7284550526994726,1.7194989110712111,50.0,0.02,87,2.5,2.5,1.0
3958701568,9,-0.06343439356581916,-0.11611848560590354,0.04439880320706313,0.04937561775961233,20.19069818133041,20.186268789570306,1.004583031676447,17.773366834580074,22.11882194709979,2.2101339956081434,50.0,0.02,112,2.5,2.5,1.0
3958701568,10,0.06957188391028896,0.05138219141372266,0.13399578333089998,0.041574151262946085,10.298351081073772,9.875117652216055,1.2265765317334645,7.482885550854583,12.36118836967804,2.9149092731096475,50.0,0.02,147,2.5,2.5,1.0
