seed,trial,x0_m,y0_m,x1_m,y1_m,force_target_N,force_mean_N,force_std_N,force_min_N,force_max_N,duration_s,sample_hz,dt_s,samples,ou_theta,ou_sigma,ou_initial_std
82093048,1,-0.00582561180647051,-0.11796079537233825,-0.07809714729224321,0.03808044331630833,1.6704634120085897,1.7624514183479583,0.19366810092963346,1.1708322224959282,2.1401023870571354,3.2831035266120403,50.0,0.02,166,2.5,0.5,0.5
82093048,2,-0.09460977776843346,0.05536405606303427,0.030677087426397492,-0.13787002108862853,0.028269448959178378,0.18208599793678001,0.15877123490333053,0.0,0.6465917380938861,2.4512321997908675,50.0,0.02,124,2.5,0.5,0.5
82093048,3,-0.028869794807189778,-0.09405816796883079,-0.04547122868304605,0.02326836827623796,1.918596481078633,2.015016503584494,0.23265602151554426,1.5459925242744943,2.5832176225433585,4.415913116972183,50.0,0.02,222,2.5,0.5,0.5
82093048,4,0.04067462152355253,-0.09133307591297168,-0.09883958691479659,-0.10831960180625255,2.6532114000313745,2.4526498244895145,0.20571902082943275,1.8937153789091066,2.8825190760966186,3.4146442312441754,50.0,0.02,172,2.5,0.5,0.5
82093048,5,0.062131280056995974,0.05545130155318223,-0.10243316066526302,0.08523661726111925,0.368658144764761,0.23972688810429818,0.17448873912671292,0.0,0.6189091076176848,3.261838750515503,50.0,0.02,165,2.5,0.5,0.5
82093048,6,-0.1271864248601504,0.05250122505165314,-0.044417886856760944,0.1434125402076735,1.9478131185146457,2.066464481334212,0.21169658597594154,1.545243597711441,2.4778666042480393,4.452312281235741,50.0,0.02,224,2.5,0.5,0.5
82093048,7,0.045056784729441246,-0.08769521064190261,0.008357335447914171,-0.08215244951821211,2.309437533526185,2.1847573654838404,0.22936494051836537,1.631046769394503,2.727074683913219,3.9727178935626912,50.0,0.02,200,2.5,0.5,0.5
82093048,8,0.072490147755405,-0.10426515690378887,-0.017631519699437687,0.030030176287208082,2.1494728631765727,1.9364772612665424,0.15404054292884356,1.596390923113699,2.309937660204291,2.8293458011102537,50.0,0.02,143,2.5,0.5,0.5
82093048,9,0.05308529616829177,0.030936295737506725,0.1380159870847474,-0.12256218289874621,2.107188965720809,1.9011856947635748,0.11266966554136787,1.67665239364026,2.210871053412919,1.0894753652010416,50.0,0.02,56,2.5,0.5,0.5
82093048,10,0.028305701654514348,0.039194546891766574,0.08736403102750975,-0.044612989524720384,2.4202552566871347,2.322594595284534,0.24023785691438304,1.9670444079641598,3.0,1.1546172658162122,50.0,0.02,59,2.5,0.5,0.5
