seed,trial,x0_m,y0_m,x1_m,y1_m,force_target_N,force_mean_N,force_std_N,force_min_N,force_max_N,duration_s,sample_hz,dt_s,samples,ou_theta,ou_sigma,ou_initial_std
3050449392,1,0.03202560605538318,0.10201622828380538,0.11510811198856422,-0.0299732506663873,21.803903613894057,22.045987881084784,1.0709376751062751,18.92660952309946,24.58872523090716,4.92578603537474,50.0,0.02,248,2.5,2.5,1.0
3050449392,2,-0.09165551672559175,-0.10699225300311398,-0.03505577333151147,-0.10899447830645623,12.984441355681044,12.7518237272259,0.8618318470187375,11.081700491285483,14.694090325306085,4.687042136689238,50.0,0.02,236,2.5,2.5,1.0
3050449392,3,0.05564695305834633,0.00712756044479354,-0.07234337443855597,-0.01044227580294188,22.05909977843563,23.20370979431762,0.7895710609525142,21.494503099823856,24.883189190144744,1.5221380021861903,50.0,0.02,78,2.5,2.5,1.0
3050449392,4,0.1361307895022901,-0.09408416386549126,0.08378259103104257,-0.013565469576741152,24.996904546373273,24.121889531716338,0.6740342697481907,22.686036611757437,25.51469914315419,1.2896680651559795,50.0,0.02,66,2.5,2.5,1.0
3050449392,5,0.14922087796941277,-0.034276002509760456,-0.06436963144697667,0.07999235214137365,24.73604440967569,25.101512707818134,1.174642368017603,22.901664668667248,28.078526283920674,2.903306202771976,50.0,0.02,147,2.5,2.5,1.0
3050449392,6,-0.0015551252737830146,-0.08514733661928967,-0.12143197986982646,0.12456472384542869,29.126265904782898,28.369525273747563,0.7485546388906519,26.660768643993002,30.0,3.5787436966474835,50.0,0.02,180,2.5,2.5,1.0
3050449392,7,-0.10504560295754788,0.09311857585378638,0.06404431334207983,0.12403267295038448,10.45787830042915,11.104201013962015,0.4464153137284201,9.856294612246394,12.054898447362557,1.8198732843748568,50.0,0.02,92,2.5,2.5,1.0
3050449392,8,-0.06228051904601277,-0.009343213549613372,-0.06029633282745506,-0.13202692015390352,9.380577051547931,9.064577510692397,1.1344639620471826,6.6659412698128735,11.535565263898174,4.822941292899936,50.0,0.02,243,2.5,2.5,1.0
3050449392,9,-0.10462190538655969,0.09180554942088345,0.012364298456009032,-0.1311614495395224,23.1909116039579,23.282184005418465,0.9040453330934834,21.32505670930125,25.66115365215271,2.5256452960250666,50.0,0.02,128,2.5,2.5,1.0
3050449392,10,0.014088507581331178,0.025619103037775537,-0.11791026919202574,0.08857162815256431,28.516127693205505,27.93459029213108,0.9654324908634624,26.183190956326996,29.82870313702285,1.0737913761725348,50.0,0.02,55,2.5,2.5,1.0
